,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
2000-06-30,5662.216,6737.5420593139725,627.6734736268722,599.0733925728907,1165.219697551346,812.7783658826519,1250.176256444885,277.8902672270261,351.0202878830674,407.6756913291141,145.09486224258814,60.15336403150062,92.68997811854116,81.13191555236243,285.3596843550268,144.28942233047474,164.3132374986664,140.7625147153236,116.0489172375,3228.1743198788827,22349.28370779269
2000-09-30,5662.216,6737.5420593139725,627.6734736268722,599.0733925728907,1165.219697551346,812.7783658826519,1250.176256444885,277.8902672270261,351.0202878830674,407.6756913291141,145.09486224258814,60.15336403150062,92.68997811854116,81.13191555236243,285.3596843550268,144.28942233047474,164.3132374986664,140.7625147153236,116.0489172375,3228.1743198788827,22349.28370779269
2000-12-31,5662.216,6737.5420593139725,627.6734736268722,599.0733925728907,1165.219697551346,812.7783658826519,1250.176256444885,277.8902672270261,351.0202878830674,407.6756913291141,145.09486224258814,60.15336403150062,92.68997811854116,81.13191555236243,285.3596843550268,144.28942233047474,164.3132374986664,140.7625147153236,116.0489172375,3228.1743198788827,22349.28370779269
2001-03-31,5943.439,6348.756598932434,576.7466147977553,601.9893476885331,1141.7204245801213,812.9622600407757,1271.817380747914,328.6234738677986,388.8860955164614,377.0425811465019,136.2478281423378,,91.0478565324751,64.93938834454397,297.0515019634101,118.25260945643365,171.52049164800002,152.34176625519734,128.9932487725,3226.500065368811,22178.878533802
2001-06-30,5943.439,6348.756598932434,576.7466147977553,601.9893476885331,1141.7204245801213,812.9622600407757,1271.817380747914,328.6234738677986,388.8860955164614,377.0425811465019,136.2478281423378,,91.0478565324751,64.93938834454397,297.0515019634101,118.25260945643365,171.52049164800002,152.34176625519734,128.9932487725,3226.500065368811,22178.878533802
2001-09-30,5943.439,6348.756598932434,576.7466147977553,601.9893476885331,1141.7204245801213,812.9622600407757,1271.817380747914,328.6234738677986,388.8860955164614,377.0425811465019,136.2478281423378,,91.0478565324751,64.93938834454397,297.0515019634101,118.25260945643365,171.52049164800002,152.34176625519734,128.9932487725,3226.500065368811,22178.878533802
2001-12-31,5943.439,6348.756598932434,576.7466147977553,601.9893476885331,1141.7204245801213,812.9622600407757,1271.817380747914,328.6234738677986,388.8860955164614,377.0425811465019,136.2478281423378,,91.0478565324751,64.93938834454397,297.0515019634101,118.25260945643365,171.52049164800002,152.34176625519734,128.9932487725,3226.500065368811,22178.878533802
2002-03-31,6405.707,6445.598442849398,632.7555384592339,605.507295915376,1257.6893180705326,914.1866221720576,1357.9717219440688,380.69413441437456,434.1142928543241,387.9287136032198,129.81744768740035,,103.1444857824984,59.40788327141007,323.1801539647875,121.97286839426344,182.689044650667,171.79250133215305,143.8526659788658,3529.8476621866594,23587.857793531293
2002-06-30,6405.707,6445.598442849398,632.7555384592339,605.507295915376,1257.6893180705326,914.1866221720576,1357.9717219440688,380.69413441437456,434.1142928543241,387.9287136032198,129.81744768740035,,103.1444857824984,59.40788327141007,323.1801539647875,121.97286839426344,182.689044650667,171.79250133215305,143.8526659788658,3529.8476621866594,23587.857793531293
2002-09-30,6405.707,6445.598442849398,632.7555384592339,605.507295915376,1257.6893180705326,914.1866221720576,1357.9717219440688,380.69413441437456,434.1142928543241,387.9287136032198,129.81744768740035,,103.1444857824984,59.40788327141007,323.1801539647875,121.97286839426344,182.689044650667,171.79250133215305,143.8526659788658,3529.8476621866594,23587.857793531293
2002-12-31,6405.707,6445.598442849398,632.7555384592339,605.507295915376,1257.6893180705326,914.1866221720576,1357.9717219440688,380.69413441437456,434.1142928543241,387.9287136032198,129.81744768740035,,103.1444857824984,59.40788327141007,323.1801539647875,121.97286839426344,182.689044650667,171.79250133215305,143.8526659788658,3529.8476621866594,23587.857793531293
2003-03-31,6997.964,7232.247740351152,755.2880192000011,679.8228156733996,1605.5901979429968,1199.473787400377,1664.308448689081,444.8535763945482,521.9115812200258,399.2152808654813,121.93463803518532,,134.23259163913957,61.676075061153185,322.5491679705237,130.6344420454815,176.02141961599975,204.9904748101818,159.6904077622786,4469.372434032455,27281.777098709463
2003-06-30,6997.964,7232.247740351152,755.2880192000011,679.8228156733996,1605.5901979429968,1199.473787400377,1664.308448689081,444.8535763945482,521.9115812200258,399.2152808654813,121.93463803518532,,134.23259163913957,61.676075061153185,322.5491679705237,130.6344420454815,176.02141961599975,204.9904748101818,159.6904077622786,4469.372434032455,27281.777098709463
2003-09-30,6997.964,7232.247740351152,755.2880192000011,679.8228156733996,1605.5901979429968,1199.473787400377,1664.308448689081,444.8535763945482,521.9115812200258,399.2152808654813,121.93463803518532,,134.23259163913957,61.676075061153185,322.5491679705237,130.6344420454815,176.02141961599975,204.9904748101818,159.6904077622786,4469.372434032455,27281.777098709463
2003-12-31,6997.964,7232.247740351152,755.2880192000011,679.8228156733996,1605.5901979429968,1199.473787400377,1664.308448689081,444.8535763945482,521.9115812200258,399.2152808654813,121.93463803518532,,134.23259163913957,61.676075061153185,322.5491679705237,130.6344420454815,176.02141961599975,204.9904748101818,159.6904077622786,4469.372434032455,27281.777098709463
2004-03-31,7596.143,8293.342317987303,963.8154132918328,738.0773453958511,1853.0082380213355,1410.9657946232087,1898.7721443759872,515.8911033381144,601.999751504445,455.2841312244903,123.09695634574116,,171.34971663445447,73.18756382842507,318.81880700252606,131.8292313516496,162.8212496639998,233.6993026053368,194.09547525913624,5162.746177020532,30898.943719474373
2004-06-30,7596.143,8293.342317987303,963.8154132918328,738.0773453958511,1853.0082380213355,1410.9657946232087,1898.7721443759872,515.8911033381144,601.999751504445,455.2841312244903,123.09695634574116,,171.34971663445447,73.18756382842507,318.81880700252606,131.8292313516496,162.8212496639998,233.6993026053368,194.09547525913624,5162.746177020532,30898.943719474373
2004-09-30,7596.143,8293.342317987303,963.8154132918328,738.0773453958511,1853.0082380213355,1410.9657946232087,1898.7721443759872,515.8911033381144,601.999751504445,455.2841312244903,123.09695634574116,,171.34971663445447,73.18756382842507,318.81880700252606,131.8292313516496,162.8212496639998,233.6993026053368,194.09547525913624,5162.746177020532,30898.943719474373
2004-12-31,7596.143,8293.342317987303,963.8154132918328,738.0773453958511,1853.0082380213355,1410.9657946232087,1898.7721443759872,515.8911033381144,601.999751504445,455.2841312244903,123.09695634574116,,171.34971663445447,73.18756382842507,318.81880700252606,131.8292313516496,162.8212496639998,233.6993026053368,194.09547525913624,5162.746177020532,30898.943719474373
2005-03-31,8170.413,8435.49987043882,1042.7038,828.6839141772597,1942.0455073572875,1494.7807892968483,1980.163565743926,600.4775413252861,675.8157367054581,597.1182662387353,113.46401222167964,,232.94929994403964,75.53833493830089,338.0426465586572,121.81433601183576,122.65338710469436,254.1497356774443,159.55011461776024,5416.9898623980625,32602.853720756095
2005-06-30,8170.413,8435.49987043882,1042.7038,828.6839141772597,1942.0455073572875,1494.7807892968483,1980.163565743926,600.4775413252861,675.8157367054581,597.1182662387353,113.46401222167964,,232.94929994403964,75.53833493830089,338.0426465586572,121.81433601183576,122.65338710469436,254.1497356774443,159.55011461776024,5416.9898623980625,32602.853720756095
2005-09-30,8170.413,8435.49987043882,1042.7038,828.6839141772597,1942.0455073572875,1494.7807892968483,1980.163565743926,600.4775413252861,675.8157367054581,597.1182662387353,113.46401222167964,,232.94929994403964,75.53833493830089,338.0426465586572,121.81433601183576,122.65338710469436,254.1497356774443,159.55011461776024,5416.9898623980625,32602.853720756095
2005-12-31,8170.413,8435.49987043882,1042.7038,828.6839141772597,1942.0455073572875,1494.7807892968483,1980.163565743926,600.4775413252861,675.8157367054581,597.1182662387353,113.46401222167964,,232.94929994403964,75.53833493830089,338.0426465586572,121.81433601183576,122.65338710469436,254.1497356774443,159.55011461776024,5416.9898623980625,32602.853720756095
2006-03-31,8680.224,8013.474211676251,1139.1163606991736,922.4299548660064,2022.657623174655,1515.8814502277962,2081.032639694374,702.731825543762,732.8479599200377,715.515669501544,97.05294027540332,,284.8214489408929,74.37773738804643,365.0202297584467,130.69123843886862,97.3570734873163,246.36693077532112,164.6342616503969,5619.571713096826,33605.805269115124
2006-06-30,8680.224,8013.474211676251,1139.1163606991736,922.4299548660064,2022.657623174655,1515.8814502277962,2081.032639694374,702.731825543762,732.8479599200377,715.515669501544,97.05294027540332,,284.8214489408929,74.37773738804643,365.0202297584467,130.69123843886862,97.3570734873163,246.36693077532112,164.6342616503969,5619.571713096826,33605.805269115124
