,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
1999-09-30,4639.3,6406.0,1083.2465,470.9537600000001,,,,1737.6507246376814,40.16739262447884,10.64480271270772,0.0103479232735999,0.026499824307,0.6401332500000001,0.27157,0.080821848912668,0.0401800674801318,0.06534189,0.0013139147463338,4.8421415000000005e-05,5040.59868,19429.698117115004
1999-12-31,4639.3,6406.0,1083.2465,470.9537600000001,,,,1737.6507246376814,40.16739262447884,10.64480271270772,0.0103479232735999,0.026499824307,0.6401332500000001,0.27157,0.080821848912668,0.0401800674801318,0.06534189,0.0013139147463338,4.8421415000000005e-05,5040.59868,19429.698117115004
2000-03-31,4927.7,6488.666666666667,1206.52794,508.7278,,,,1950.8739130434783,44.44135284973597,12.524621592764,0.0164322012249999,0.0284288612795,0.684572175,0.28496,0.1091106355759387,0.0463753633459095,0.06920964,0.0018594588540198,3.624773737193e-05,5247.93924,20388.64251873566
2000-06-30,4927.7,6488.666666666667,1206.52794,508.7278,,,,1950.8739130434783,44.44135284973597,12.524621592764,0.0164322012249999,0.0284288612795,0.684572175,0.28496,0.1091106355759387,0.0463753633459095,0.06920964,0.0018594588540198,3.624773737193e-05,5247.93924,20388.64251873566
2000-09-30,4927.7,6488.666666666667,1206.52794,508.7278,,,,1950.8739130434783,44.44135284973597,12.524621592764,0.0164322012249999,0.0284288612795,0.684572175,0.28496,0.1091106355759387,0.0463753633459095,0.06920964,0.0018594588540198,3.624773737193e-05,5247.93924,20388.64251873566
2000-12-31,4927.7,6488.666666666667,1206.52794,508.7278,,,,1950.8739130434783,44.44135284973597,12.524621592764,0.0164322012249999,0.0284288612795,0.684572175,0.28496,0.1091106355759387,0.0463753633459095,0.06920964,0.0018594588540198,3.624773737193e-05,5247.93924,20388.64251873566
2001-03-31,5440.7,6617.333333333334,1316.48708,530.62588,,,,2294.230434782609,48.86979306111408,13.700997000000005,0.022453410958,0.033124942004,0.76130805,0.324025,0.1223541495891274,0.0522264190327389,0.0731916,0.0034685472809313,3.8487801e-05,5835.11364,22098.45334878372
2001-06-30,5440.7,6617.333333333334,1316.48708,530.62588,,,,2294.230434782609,48.86979306111408,13.700997000000005,0.022453410958,0.033124942004,0.76130805,0.324025,0.1223541495891274,0.0522264190327389,0.0731916,0.0034685472809313,3.8487801e-05,5835.11364,22098.45334878372
2001-09-30,5440.7,6617.333333333334,1316.48708,530.62588,,,,2294.230434782609,48.86979306111408,13.700997000000005,0.022453410958,0.033124942004,0.76130805,0.324025,0.1223541495891274,0.0522264190327389,0.0731916,0.0034685472809313,3.8487801e-05,5835.11364,22098.45334878372
2001-12-31,5440.7,6617.333333333334,1316.48708,530.62588,,,,2294.230434782609,48.86979306111408,13.700997000000005,0.022453410958,0.033124942004,0.76130805,0.324025,0.1223541495891274,0.0522264190327389,0.0731916,0.0034685472809313,3.8487801e-05,5835.11364,22098.45334878372
